evento_id,resultado_numero,sigla,nome_evento,nome_scholar,h5,h5_median,qualis
212,1,CLAIO,Latin-Ibero-American Conference on Operations Research,Latin-Ibero-American Conference on Operations Research,NULL,NULL,B4
213,1,CLEF,Conference and Labs of the Evaluation Forum,Conference and Labs of the Evaluation Forum,NULL,NULL,B1
214,1,CLEI,Conferencia Latinoamericana de Informática,Conferencia Latinoamericana de Informática,NULL,NULL,B1
215,1,CLIHC,Latin American Conference on Human Computer Interaction,Latin American Conference on Human Computer Interaction,NULL,NULL,B4
216,1,CLOSER,International Conference on Cloud Computing and Services Science,International Conference on Cloud Computing and Services Science (CLOSER),17,28,A3
217,1,CLOUD,IEEE International Conference on Cloud Computing,IEEE International Conference on Cloud Computing (CLOUD),24,38,A2
217,2,CLOUD,IEEE International Conference on Cloud Computing,IEEE International Conference on Cloud Computing and Intelligence Systems,9,12,A2
217,3,CLOUD,IEEE International Conference on Cloud Computing,IEEE International Conference on Cloud Computing Technology and Science (CloudCom),9,10,A2
217,4,CLOUD,IEEE International Conference on Cloud Computing,IEEE International Conference on Big Data and Cloud Computing (BdCloud),7,8,A2
218,1,CloudCom,IEEE International Conference on Cloud Computing Technology and Science,IEEE International Conference on Cloud Computing Technology and Science (CloudCom),9,10,A3
219,1,CLOUDCOMPUTING-IARIA,"IARIA International Conference on Cloud Computing, GRIDs, and Virtualization","IARIA International Conference on Cloud Computing, GRIDs, and Virtualization",NULL,NULL,B4
220,1,CLOUDDB,IEEE International workshop on Cloud data management,IEEE International workshop on Cloud data management,NULL,NULL,B4
221,1,CloudNet,IEEE International Conference on Cloud Networking,IEEE International Conference on Cloud Networking,NULL,NULL,A4
222,1,CLOUDTECH,International Conference on Cloud Computing Technologies and Applications,International Conference on Cloud Computing Technologies and Applications,NULL,NULL,B4
223,1,CLUSTER,IEEE International Conference on Cluster Computing,IEEE International Conference on Cluster Computing,24,32,A3
224,1,CMMR,International Symposium on Computer Music Multidisciplinary Research,International Symposium on Computer Music Multidisciplinary Research,NULL,NULL,B1
225,1,CMN,Congress on Numerical Methods in Engineering,Congress on Numerical Methods in Engineering,NULL,NULL,B4
226,1,CNMAC,Congresso Nacional de Matemática Aplicada e Computacional,Congresso Nacional de Matemática Aplicada e Computacional,NULL,NULL,B4
227,1,CNS,IEEE Conference on Communications and Network Security,IEEE Conference on Communications and Network Security,21,29,A2
228,1,CNSM,International Conference on Network and Service Management,International Conference on Network and Service Management,NULL,NULL,A4
229,1,CoARCH,Workshop On Computing Techniques For Spatio-Temporal Data in Archaeology And Cultural Heritage,Workshop On Computing Techniques For Spatio-Temporal Data in Archaeology And Cultural Heritage,NULL,NULL,B4
230,1,COCOA,International Conference on Combinatorial Optimization and Applications,International Conference on Combinatorial Optimization and Applications,NULL,NULL,B2
231,1,COCOON,International Computing and Combinatorics Conference,International Conference on Computing and Combinatorics,11,14,A4
232,1,CODASPY,ACM Conference on Data and Application Security and Privacy,ACM Conference on Data and Application Security and Privacy,24,36,A2
233,1,CODES+ISS,IEEE/ACM/IFIP International Conference on Hardware/Software Codesign and System Synthesis,IEEE/ACM/IFIP International Conference on Hardware/Software Codesign and System Synthesis,NULL,NULL,A3
234,1,COG,IEEE Conference on Games,IEEE Conference on Computational Intelligence and Games (CIG),27,42,A2
235,1,COGNISE,International Workshop on Cognitive Aspects of Information Systems Engineering,International Workshop on Cognitive Aspects of Information Systems Engineering,NULL,NULL,B4
236,1,COGSCI,Annual Meeting of the Cognitive Science Society,Annual Meeting of the Cognitive Science Society,36,44,A2
237,1,CogSIMA,IEEE International Multi-Disciplinary Conference on Cognitive Methods in Situation Awareness and Decision Support,IEEE International Multi-Disciplinary Conference on Cognitive Methods in Situation Awareness and Decision Support,NULL,NULL,B2
238,1,ColCACI,IEEE Colombian Conference on Applications in Computational Intelligence,IEEE Colombian Conference on Applications in Computational Intelligence,NULL,NULL,B3
239,1,COLING,International Conference on Computational Linguistics,International Conference on Computational Linguistics (COLING),81,122,A1
240,1,CollaborateCom,"International Conference on Collaborative Computing: Networking, Applications and Worksharing","International Conference on Collaborative Computing: Networking, Applications and Worksharing (CollaborateCom)",9,13,B3
241,1,CollabTech,International Conference on Collaboration Technologies and Social Computing,International Conference on Collaboration Technologies and Social Computing,NULL,NULL,B4
242,1,COLT,Conference on Learning Theory,Conference on Learning Theory (COLT),74,112,A1
243,1,CoMeSySo,Computational Methods in Systems and Software,Computational Methods in Systems and Software,NULL,NULL,B2
244,1,COMMA,International Conference on Computational Models of Argument,International Conference on Computational Models of Argument,NULL,NULL,A4
245,1,COMPSAC,IEEE Computer Software and Applications Conference,IEEE Annual Computer Software and Applications Conference (COMPSAC),30,39,A2
246,1,COMSNETS,International Conference on Communication Systems & NetworkS,International Conference on Communication Systems & NetworkS,NULL,NULL,A3
247,1,COMSOC,International Workshop on Computational Social Choice,International Workshop on Computational Social Choice,NULL,NULL,B4
248,1,CONCUR,International Conference on Concurrency Theory,International Conference on Concurrency Theory (CONCUR),18,22,A3
249,1,CONEXT,Conference on Emerging Network Experiment and Technology,ACM Conference on Emerging Network Experiment and Technology (CoNEXT),29,42,A2
250,1,CONFIRM,International Conference on Information Resources Management,International Conference on Information Resources Management,NULL,NULL,B2
251,1,CONISOFT,International Conference in Software Engineering Research and Innovation,International Conference in Software Engineering Research and Innovation,10,16,B2
252,1,CoNLL,Conference on Natural Language Learning,Conference on Computational Natural Language Learning (CoNLL),30,47,A1
253,1,CONTECSI,International Conference on Information Systems and Technology Management,CONTECSI-International Conference on Information Systems and Technology Management Virtual,2,5,B3
254,1,CONTEXT-BPM,International Workshop on Context for Business Process Management,International Workshop on Context for Business Process Management,NULL,NULL,B4
255,1,CONTROLO,APCA International Conference on Automatic Control and Soft Computing,APCA International Conference on Automatic Control and Soft Computing,NULL,NULL,B3
256,1,CoopIS,International Conference on Cooperative Information Systems,International Conference on Cooperative Information Systems,NULL,NULL,B3
257,1,CoRL,Conference on Robot Learning,Conference on Robot Learning,107,179,A1
258,1,COSIT,International Conference on Spatial Information Theory,International Conference on Spatial Information Theory,NULL,NULL,B2
259,1,COSN,Conference on Online Social Networks,Conference on Online Social Networks,NULL,NULL,B4
260,1,COURB,Workshop of Urban Computing,Workshop of Urban Computing,NULL,NULL,B4
261,1,CP,International Conference on Principles and Practice of Constraint Programming,International Conference on Principles and Practice of Constraint Programming,20,31,A3
262,1,CPM,Annual Symposium on Combinatorial Pattern Matching,Annual Symposium on Combinatorial Pattern Matching,NULL,NULL,B1
263,1,CPP,International Conference on Certified Programs and Proofs,ACM SIGPLAN International Conference on Certified Programs and Proofs,23,30,A3
264,1,CRIWG,International Workshop on Groupware,International Workshop on Groupware,NULL,NULL,B3
265,1,CrownCom,International Conference on Cognitive Radio Oriented Wireless Networks,International Conference on Cognitive Radio Oriented Wireless Networks,NULL,NULL,B2
266,1,CRV,Canadian Conference on Computer and Robot Vision,Canadian Conference on Computer and Robot Vision (CRV),17,31,A4
267,1,CRYPTO,International Cryptology Conference,International Cryptology Conference (CRYPTO),66,92,A1
268,1,CSBC,Congresso da Sociedade Brasileira de Computação,Congresso da Sociedade Brasileira de Computação,NULL,NULL,B4
269,1,CSBIO,International Conference on Computational Systems-Biology and Bioinformatics,International Conference on Computational Systems-Biology and Bioinformatics,NULL,NULL,B2
270,1,CSCL,International Conference on Computer Supported Collaborative Learning,International Conference on Computer-Supported Collaborative Learning,7,12,A4
271,1,CSCN,IEEE Conference on Standards for Communications and Networking,IEEE Conference on Standards for Communications and Networking,12,14,A3
272,1,CSCW,ACM Conference on Computer Supported Cooperative Work & Social Computing,ACM Conference on Computer-Supported Cooperative Work & Social Computing,27,35,A1
273,1,CSCWD,IEEE International Conference on Computer Supported Cooperative Work in Design,IEEE International Conference on Computer Supported Cooperative Work in Design,NULL,NULL,A3
274,1,CSDS,Conference of the System Dynamics Society,Conference of the System Dynamics Society,NULL,NULL,B3
275,1,CSE,International Conference on Computational Science and Engineering,International Conference on Computational Science and Engineering,NULL,NULL,A4
276,1,CSEDU,International Conference on Computer Supported Education,International Conference on Computer Supported Education (CSEDU),25,34,A3
277,1,CSEE&T,Conference on Software Engineering Education and Training,IEEE-CS Conference on Software Engineering Education and Training (CSEE&T),12,25,A3
278,1,CSF,IEEE Computer Security Foundations Symposium,IEEE Computer Security Foundations Symposium,22,34,A2
279,1,CSI-SE,International Workshop on Crowdsourcing in Software Engineering,International Workshop on Crowdsourcing in Software Engineering,NULL,NULL,B2
280,1,CSL,Conference for Computer Science Logic,Conference for Computer Science Logic (CSL),19,25,A3
281,1,CSMC,Conference on Computer Simulation of Musical Creativity,Conference on Computer Simulation of Musical Creativity,NULL,NULL,B3
282,1,CSNDSP,"International Symposium on Communication Systems, Networks and Digital Signal Processing",International Symposium on Communication Systems Networks and Digital Signal Processing,15,30,A4
283,1,CSNet,Cyber Security in Networking Conference,Cyber Security in Networking Conference,12,20,B1
284,1,CSOUND,International CSound Conference,International CSound Conference,NULL,NULL,B3
285,1,CTE,International Conference on Computational Thinking Education,International Conference on Computational Thinking Education,NULL,NULL,B2
286,1,CTS,International Conference on Collaboration and Technology,International Conference on Collaboration and Technology,NULL,NULL,B4
287,1,CVPR,IEEE Conference on Computer Vision and Pattern Recognition,IEEE/CVF Conference on Computer Vision and Pattern Recognition,450,702,A1
287,2,CVPR,IEEE Conference on Computer Vision and Pattern Recognition,IEEE/CVF Computer Society Conference on Computer Vision and Pattern Recognition Workshops (CVPRW),117,194,A1
288,1,CVPRW,IEEE Conference on Computer Vision and Pattern Recognition Workshops,IEEE/CVF Computer Society Conference on Computer Vision and Pattern Recognition Workshops (CVPRW),117,194,B3
