Sigla,Ano Dados,Nome do evento,Siglas Alternativas,Nomes Alternativos,Sociedade,Avaliação SBC,SBC-CE,Origem Cadastro,Anais,SOL ID,GS ID,DBLP ID
SCCTSA,2025,"International Workshop on Smart City Clouds: Technologies, Systems and Applications",,,,,,Qualis 2017-2020,,,,
SciVis,2025,IEEE Scientific Visualization,,,,,,Qualis 2017-2020,,,,
SCOPES,2025,Software and Compilers for Embedded Systems,,,,,,Qualis 2017-2020,,,,
SDM,2025,SIAM International Conference on Data Mining,,,,,,Qualis 2017-2020,,,,
SDPC,2025,"International Conference on Sensing, Diagnostics, Prognostics, and Control",,,,,,Qualis 2017-2020,,,,
SDS,2025,International Conference on Software Defined Systems,,,,,,Qualis 2017-2020,,,,
SE4Science,2025,International Workshop on Software Engineering for Science,,,,,,Qualis 2017-2020,,,,
SEA,2025,International Symposium on Experimental Algorithms,,,,,,Qualis 2017-2020,,,,
SEAA,2025,Euromicro Conference on Software Engineering and Advanced Applications,,,,,,Qualis 2017-2020,,,,
SeAC,2025,Workshop on Self-Aware Computing,,,,,,Qualis 2017-2020,,,,
SEAMS,2025,International Symposium on Software Engineering for Adaptive and Self-Managing Systems,,,,,,Qualis 2017-2020,,,,
SEC,2025,International Conference on ICT Systems Security and Privacy Protection,,,,,,Qualis 2017-2020,,,,
SeCoGis,2025,International Workshop on Semantic and Conceptual Issues in Geographic Information Systems,,,,,,Qualis 2017-2020,,,,
SECON,2025,"IEEE International Conference on Sensing, Communication and Networking",,,,,,Qualis 2017-2020,,,,
SECRYPT,2025,International Conference on Security and Cryptography,,,,,,Qualis 2017-2020,,,,
SEFM,2025,International Conference on Software Engineering and Formal Methods,,,,,,Qualis 2017-2020,,,,
SEGAH,2025,International Conference on Serious Games and Applications for Health,,,,,,Qualis 2017-2020,,,,
SEKE,2025,International Conference on Software Engineering and Knowledge Engineering,,,,,,Qualis 2017-2020,,,,
SEMEVAL,2025,International Workshop on Semantic Evaluation,,,,,,Qualis 2017-2020,,,,
SEMISH,2025,Seminário Integrado de Software e Hardware,,,,,,Qualis 2017-2020,,,,
SENSORNETS,2025,International Conference on Sensor Networks,,,,,,Qualis 2017-2020,,,,
SenSys,2025,ACM Conference on Embedded Network Sensor Systems,,,,,,Qualis 2017-2020,,,,
SEPLN,2025,CONFERENCE OF THE SPANISH SOCIETY FOR NATURAL LANGUAGE PROCESSING,,,,,,Qualis 2017-2020,,,,
SERA,2025,"Software Engineering Research, Management and Applications",,,,,,Qualis 2017-2020,,,,
SERIAL,2025,Workshop on Scalable and Resilient Infrastructures for Distributed Ledgers,,,,,,Qualis 2017-2020,,,,
SERP4IoT,2025,International Workshop on Software Engineering Research & Practices for the Internet of Things,,,,,,Qualis 2017-2020,,,,
SERVICES,2025,IEEE World Congress on Services,,,,,,Qualis 2017-2020,,,,
SESoS,2025,International Workshop on Software Engineering for Systems-of-Systems,,,,,,Qualis 2017-2020,,,,
SeWeBMeDA,2025,Workshop on Semantic Web Solutions for Large-Scale Biomedical,,,,,,Qualis 2017-2020,,,,
SGP,2025,Eurographics Symposium on Geometry Processing,,,,,,Qualis 2017-2020,,,,
SIBGRAPI,2025,"Conference on Graphics, Patterns and Images",,,,,,Qualis 2017-2020,,,,
SIES,2025,International Symposium on Industrial Embedded Systems,,,,,,Qualis 2017-2020,,,,
SIGCOMM,2025,ACM SIGCOMM Conference,,,,,,Qualis 2017-2020,,,,
SIGCSE,2025,ACM Technical Symposium on Computer Science Education,,,,,,Qualis 2017-2020,,,,
SIGDIAL,2025,Annual Meeting of the Special Interest Group on Discourse and Dialogue,,,,,,Qualis 2017-2020,,,,
SIGDOC,2025,ACM International Conference on Design of Communication,,,,,,Qualis 2017-2020,,,,
SIGGRAPH,2025,International Conference and Exibition on Computer Graphics and Interactive Techniques,,,,,,Qualis 2017-2020,,,,
SIGGRAPH Asia,2025,ACM International Conference On Computer Graphics & Interactive Techniques / Asia,,,,,,Qualis 2017-2020,,,,
SIGIR,2025,International ACM SIGIR Conference on Research and Development in Information Retrieval,,,,,,Qualis 2017-2020,,,,
SIGIReCom,2025,SIGIR Workshop on eCommerce,,,,,,Qualis 2017-2020,,,,
SIGKDD,2025,ACM International Conference on Knowledge Discovery and Data Mining,,,,,,Qualis 2017-2020,,,,
SIGMOD,2025,ACM Conference on Management of Data,,,,,,Qualis 2017-2020,,,,
SIGSE,2025,ACM Technical Symposium on Computer Science Education,,,,,,Qualis 2017-2020,,,,
SIGSPATIAL,2025,ACM SIGSPATIAL International Conference on Advances in Geographic Information Systems,,,,,,Qualis 2017-2020,,,,
SII,2025,IEEE/SICE International Symposium on System Integration,,,,,,Qualis 2017-2020,,,,
SIIE,2025,Simpósio Internacional de Informática Educatica,,,,,,Qualis 2017-2020,,,,
SIMBig,2025,Annual International Symposium on Information Management and Big Data,,,,,,Qualis 2017-2020,,,,
SIMPAR,2025,"IEEE International Conference on Simulation, Modeling, and Programming for Autonomous Robots",,,,,,Qualis 2017-2020,,,,
SIMPDA,2025,International Sysmposium on Data-Driven Process Discovery and Analysis,,,,,,Qualis 2017-2020,,,,
SIMULTECH,2025,"International Conference on Simulation and Modeling Methodologies, Technologies and Applications",,,,,,Qualis 2017-2020,,,,
SIoT,2025,International Workshop on Secure Internet of Things,,,,,,Qualis 2017-2020,,,,
SISAP,2025,nternational Conference on Similarity Search and Applications,,,,,,Qualis 2017-2020,,,,
SLATE,2025,"Symposium on Languages, Applications and Technologies",,,,,,Qualis 2017-2020,,,,
SLE,2025,ACM SIGPLAN International Conference on Software Language Engineering,,,,,,Qualis 2017-2020,,,,
SLERD,2025,Conference on Smart Learning Ecosystems and Regional Development,,,,,,Qualis 2017-2020,,,,
SMARTCOMP,2025,International Conference on Smart Computing,,,,,,Qualis 2017-2020,,,,
SMARTGREENS,2025,International Conference on Smart Grids and Green ICT Systems,,,,,,Qualis 2017-2020,,,,
SMARTGRIDCOMM,2025,IEEE International Conference on Smart Grid Communications,,,,,,Qualis 2017-2020,,,,
SMC,2025,"IEEE International Conference on Systems, Man and Cybernetics",,,,,,Qualis 2017-2020,,,,
SMusC,2025,Sound and Music Computing Conference,,,,,,Qualis 2017-2020,,,,
SNAA,2025,Workshop on Social Network Analysis in Applications,,,,,,Qualis 2017-2020,,,,
SOCA,2025,IEEE Conference on Service-Oriented Computing and Applications,,,,,,Qualis 2017-2020,,,,
SOCC,2025,IEEE International System-on-Chip Conference,,,,,,Qualis 2017-2020,,,,
SoCG,2025,International Symposium on Computational Geometry,,,,,,Qualis 2017-2020,,,,
SOCIALCOM,2025,International Conference on Social Computing,,,,,,Qualis 2017-2020,,,,
SOCINFO,2025,International Conference on Social Informatics,,,,,,Qualis 2017-2020,,,,
SoCPaR,2025,International Conference on Soft Computing and Pattern Recognition,,,,,,Qualis 2017-2020,,,,
SODA,2025,ACM-SIAM Symposium on Discrete Algorithms,,,ACM-SIAM,,,Qualis 2017-2020,,,,
SOFSEM,2025,International Conference on Current Trends in Theory and Practice of Computer Science,,,,,,Qualis 2017-2020,,,,
SOFTCOM,2025,"International Conference on Software, Telecommunications and Computer Networks",,,,,,Qualis 2017-2020,,,,
SOFTENG-IARIA,2025,IARIA International Conference on Advances and Trends in Software Engineering,,,,,,Qualis 2017-2020,,,,
SoftStart,2025,International Workshop on Software Engineering for Startups,,,,,,Qualis 2017-2020,,,,
SORT,2025,IEEE Workshop on Self-Organizing Real-Time Systems,,,,,,Qualis 2017-2020,,,,
SOSE,2025,IEEE International Symposium on Service-Oriented System Engineering,,,,,,Qualis 2017-2020,,,,
SoSEC,2025,IEEE Annual System of Systems Engineering Conference,,,,,,Qualis 2017-2020,,,,
SOSP,2025,ACM Symposium on Operating Systems Principles,,,,,,Qualis 2017-2020,,,,
SOSR,2025,Symposium on Software Defined Networking Research,,,,,,Qualis 2017-2020,,,,
SOUPS,2025,Symposium On Usable Privacy and Security,,,,,,Qualis 2017-2020,,,,
SoWeMi,2025,International Workshop on Mining the Social Web,,,,,,Qualis 2017-2020,,,,
SPAA,2025,ACM Symposium on Parallelism in Algorithms and Architectures,,,,,,Qualis 2017-2020,,,,
SpaCCS,2025,"International Conference on Security, Privacy and Anonymity in Computation, Communication and Storage",,,,,,Qualis 2017-2020,,,,
SPACE,2025,"International Conference on Security, Privacy, and Applied Cryptography Engineering",,,,,,Qualis 2017-2020,,,,
SpatialBigData,2025,Spatial Big Data and Machine Learning in GIScience,,,,,,Qualis 2017-2020,,,,
SpatialGems,2025,ACM SIGSPATIAL International Workshop on Spatial Gems,,,,,,Qualis 2017-2020,,,,
SPIRE,2025,International Symposium on String Processing and Information Retrieval,,,,,,Qualis 2017-2020,,,,
SPLASH,2025,"ACM SIGPLAN Conference on Systems, Programming, Languages, and Applications: Software for Humanity",,,,,,Qualis 2017-2020,,,,
SPLC,2025,International Software Product Line Conference,,,,,,Qualis 2017-2020,,,,
SPM,2025,"International Conference on Signal, Image Processing and Multimedia",,,,,,Qualis 2017-2020,,,,
SpringSim,2025,Spring Simulation Conference,,,,,,Qualis 2017-2020,,,,
SRDS,2025,IEEE Symposium on Reliable Distributed Systems,,,,,,Qualis 2017-2020,,,,
SSBSE,2025,International Symposium on Search Based Software Engineering,,,,,,Qualis 2017-2020,,,,
SSCC,2025,International Symposium on Security in Computing and Communications,,,,,,Qualis 2017-2020,,,,
SSCI,2025,IEEE Symposium Series on Computational Intelligence,,,,,,Qualis 2017-2020,,,,
SSDBM,2025,International Conference on Scientific and Statistical Database Management,,,,,,Qualis 2017-2020,,,,
SSIAI,2025,Southwest Symposium on Image Analysis and Interpretation,,,,,,Qualis 2017-2020,,,,
SSPR,2025,International Workshop on Structural and Syntactic Pattern Recognition,,,,,,Qualis 2017-2020,,,,
SSRR,2025,"International Symposium on Safety, Security and Rescue Robotics",,,,,,Qualis 2017-2020,,,,
SSTD,2025,International Symposium on Spatial and Temporal Databases,,,,,,Qualis 2017-2020,,,,
STACS,2025,Symposium on Theoretical Aspects of Computer Science,,,,,,Qualis 2017-2020,,,,
STIL,2025,Brazilian Symposium in Information and Human Language Technology,,,,,,Qualis 2017-2020,,,,
STOC,2025,ACM Symposium on Theory of Computing,,,ACM,,,Qualis 2017-2020,,,,
SUGARLOAFPLOP,2025,Latin American Conference on Pattern Languages of Programs,,,,,,Qualis 2017-2020,,,,
SUI,2025,Symposium on Spatial User Interaction,,,,,,Qualis 2017-2020,,,,
SUM,2025,International Conference on Scalable Uncertainty Management,,,,,,Qualis 2017-2020,,,,
SustainIT,2025,Conference on Sustainable Internet and ICT for Sustainability,,,,,,Qualis 2017-2020,,,,
SVR,2025,Symposium on Virtual and Augmented Reality,,,,,,Qualis 2017-2020,,,,
SWAT,2025,Scandinavian Workshop on Algorithm Theory,,,,,,Qualis 2017-2020,,,,
SWQD,2025,Conference Software Quality Days,,,,,,Qualis 2017-2020,,,,
SYSCON,2025,IEEE International Systems Conference,,,,,,Qualis 2017-2020,,,,
SYSTOL,2025,Conference on Control and Fault-Tolerant Systems,,,,,,Qualis 2017-2020,,,,
TABLEAUX,2025,International Conference on Automated Reasoning with Analytic Tableaux and Related Methods,,,,,,Qualis 2017-2020,,,,
TAC,2025,Text Analysis Conference,,,,,,Qualis 2017-2020,,,,
TACAS,2025,International Conference on Tools and Algorithms for the Construction and Analysis of Systems,,,,,,Qualis 2017-2020,,,,
TAPAS,2025,Workshop on Tools for Automatic Program Analysis,,,,,,Qualis 2017-2020,,,,
TAROS,2025,Conference Towards Autonomous Robotics Systems,,,,,,Qualis 2017-2020,,,,
TASE,2025,Theoretical Aspects of Software Engineering,,,,,,Qualis 2017-2020,,,,
TCC,2025,Theory of Cryptography,,,,,,Qualis 2017-2020,,,,
TechDebt,2025,International Conference on Technical Debt,,,,,,Qualis 2017-2020,,,,
TEEM,2025,Technological Ecosystems for Enhancing Multiculturality,,,,,,Qualis 2017-2020,,,,
TEI,2025,"International Conference on Tangible, Embedded and Embodied Interaction",,,,,,Qualis 2017-2020,,,,
TextGraphs,2025,Workshop on Graph-based Methods for Natural Language Processing,,,,,,Qualis 2017-2020,,,,
TIMBRE,2025,Interdisciplinary Workshop on Timbre,,,,,,Qualis 2017-2020,,,,
TISE,2025,Congreso Internacional de Informática Educativa,,,,,,Qualis 2017-2020,,,,
TPDL,2025,International Conference on Theory and Practice of Digital Libraries,,,,,,Qualis 2017-2020,,,,
TREC,2025,Text Retrieval Conference,,,,,,Qualis 2017-2020,,,,
TRUST,2025,International Workshop on Trust in Agent societies,,,,,,Qualis 2017-2020,,,,
TRUSTCOM,2025,"International Conference on Trust, Security and Privacy in Computing and Communications",,,,,,Qualis 2017-2020,,,,
TSD,2025,"International Conference on Text, Speech and Dialogue",,,,,,Qualis 2017-2020,,,,
TVX,2025,ACM International Conference on Interactive Experiences for TV and Online Video,,,,,,Qualis 2017-2020,,,,
UAI,2025,Conference on Uncertainty in Artificial Intelligence,,,,,,Qualis 2017-2020,,,,
UBICOMM-IARIA,2025,"IARIA International Conference on Mobile Ubiquitous Computing, Systems, Services and Technologies",,,,,,Qualis 2017-2020,,,,
UbiComp,2025,ACM International Joint Conference on Pervasive and Ubiquitous Computing,,,,,,Qualis 2017-2020,,,,
UBIMUS,2025,Workshop de Música Ubíqua,,,,,,Qualis 2017-2020,,,,
UCAMI,2025,International Conference on Ubiquitous Computing and Ambient Intelligence,,,,,,Qualis 2017-2020,,,,
UCC,2025,IEEE/ACM International Conference on Utility and Cloud Computing,,,,,,Qualis 2017-2020,,,,
UIC,2025,IEEE International Conference on Ubiquitous Intelligence and Computing,,,,,,Qualis 2017-2020,,,,
UIST,2025,ACM User Interface Software Technology Symposium,,,,,,Qualis 2017-2020,,,,
UKSIM,2025,International Conference on Computer Modelling and Simulation,,,,,,Qualis 2017-2020,,,,
UMAP,2025,"International Conference on User Modeling, Adaptation and Personalization",,,,,,Qualis 2017-2020,,,,
UNET,2025,International Symposium on Ubiquitous Networking,,,,,,Qualis 2017-2020,,,,
UNIF,2025,International Workshop on Unification,,,,,,Qualis 2017-2020,,,,
UR,2025,International Conference on Ubiquitous Robots and Ambient Intelligence,,,,,,Qualis 2017-2020,,,,
USENIX Security,2025,USENIX Security Symposium,,,,,,Qualis 2017-2020,,,,
USIHC,2025,Congresso Internacional de Ergonomia e Usabilidade de Interfaces Humano Computador,,,,,,Qualis 2017-2020,,,,
UTP,2025,International Symposium on Unifying Theories of Programming,,,,,,Qualis 2017-2020,,,,
VALUETOOLS,2025,EAI International Conference on Performance Evaluation Methodologies and Tools,,,,,,Qualis 2017-2020,,,,
VAMOS,2025,International Workshop on Variability Modelling of Software-intensive Systems,,,,,,Qualis 2017-2020,,,,
VarDial,2025,"Workshop on NLP for Similar Languages, Varieties and Dialects",,,,,,Qualis 2017-2020,,,,
VAST,2025,IEEE Conference on Visual Analytics Science and Technology,,,,,,Qualis 2017-2020,,,,
VCIP,2025,IEEE International Conference on Visual Communications and Image Processing,,,,,,Qualis 2017-2020,,,,
VECIMS/CIVEMSA,2025,IEEE International Conference on Virtual Environments Human-Computer Interfaces and Measurement Systems,,,,,,Qualis 2017-2020,,,,
VECPAR,2025,International Meeting on High Performance Computing for Computational Science,,,,,,Qualis 2017-2020,,,,
VEE,2025,International Conference on Virtual Execution Environments,,,,,,Qualis 2017-2020,,,,
VEM,2025,"Workshop on Software Visualization, Evolution and Maintenance",,,,,,Qualis 2017-2020,,,,
Videojogos,2025,Conference on Videogame Sciences and Arts,,,,,,Qualis 2017-2020,,,,
VISAPP,2025,International Conference on Computer Vision Theory and Applications,,,,,,Qualis 2017-2020,,,,
VISIGRAPP,2025,"Conference on Computer Vision, Imaging and Computer Graphics Theory and Applications",,,,,,Qualis 2017-2020,,,,
VISSOFT,2025,IEEE Working Conference on Software Visualization,,,,,,Qualis 2017-2020,,,,
VLDB,2025,International Conference on Very Large Data Bases,,,,,,Qualis 2017-2020,,,,
VLHCC,2025,IEEE Symposium on Visual Languages and Human-Centric Computing,,,,,,Qualis 2017-2020,,,,
VLSI,2025,International Conference on Very Large Scale Integration,,,,,,Qualis 2017-2020,,,,
VLSI-DAT,2025,"International Symposium on VLSI Design, Automation and Test",,,,,,Qualis 2017-2020,,,,
VLSI-SOC,2025,IEEE/IFIP International Conference on VLSI and System-on-Chip,,,,,,Qualis 2017-2020,,,,
VLSID,2025,International Conference on VLSI Design,,,,,,Qualis 2017-2020,,,,
VMV,2025,"Vision, Modeling & Visualization",,,,,,Qualis 2017-2020,,,,
VNC,2025,IEEE Vehicular Networking Conference,,,,,,Qualis 2017-2020,,,,
VOILA,2025,Visualization and Interaction for Ontologies and Linked Data,,,,,,Qualis 2017-2020,,,,
VR,2025,IEEE Virtual Reality Conference,,,,,,Qualis 2017-2020,,,,
VRCAI,2025,International Conference on Virtual Reality Continuum and its Applications,,,,,,Qualis 2017-2020,,,,
VRST,2025,ACM Symposium on Virtual Reality Software and Technology,,,,,,Qualis 2017-2020,,,,
VS-Games,2025,International Conference on Virtual Worlds and Games for Serious Applications,,,,,,Qualis 2017-2020,,,,
VSMM,2025,International Conference on Virtual Systems and MultiMedia,,,,,,Qualis 2017-2020,,,,
VTC,2025,Vehicular Technology Conference,,,,,,Qualis 2017-2020,,,,
VTS,2025,IEEE VLSI Test Symposium,,,,,,Qualis 2017-2020,,,,
W2GIS,2025,International Symposium Web and Wireless Geographical Information Systems,,,,,,Qualis 2017-2020,,,,
W4A,2025,Conference on Web Accessibility,,,,,,Qualis 2017-2020,,,,
WABI,2025,Workshop on Algorithms in Bioinformatics,,,,,,Qualis 2017-2020,,,,
WAC,2025,Web Audio Conference,,,,,,Qualis 2017-2020,,,,
WACV,2025,Workshop on Applications of Computer Vision,,,,,,Qualis 2017-2020,,,,
WADS,2025,Algorithms and Data Structures Symposium,,,,,,Qualis 2017-2020,,,,
WAFR,2025,Workshop on the Algorithmic Foundations of Robotics,,,,,,Qualis 2017-2020,,,,
WAIHCWS,2025,Workshop sobre Aspectos da Interação Humano-Computador para a Web Social,,,,,,Qualis 2017-2020,,,,
WALCOM,2025,International Workshop on Algorithms and Computation,,,,,,Qualis 2017-2020,,,,
WAlgProg,2025,"Workshop de Ensino em Pensamento Computacional, Algoritmos e Programação",,,,,,Qualis 2017-2020,,,,
WAOA,2025,Workshop on Approximation and Online Algorithms,,,,,,Qualis 2017-2020,,,,
WASHES,2025,"Workshop sobre Aspectos Sociais, Humanos e Econômicos de Software",,,,,,Qualis 2017-2020,,,,
WASPAA,2025,IEEE Workshop on Applications of Signal Processing to Audio and Acoustics,,,,,,Qualis 2017-2020,,,,
WASSA,2025,"Workshop on Computational Approaches to Subjectivity, Sentiment and Social Media Analysis",,,,,,Qualis 2017-2020,,,,
WAVE,2025,Workshop on Advanced Virtual Environments and Education,,,,,,Qualis 2017-2020,,,,
WBL,2025,Workshop Brasileiro de Lógica,,,,,,Qualis 2017-2020,,,,
WBMA,2025,Workshop Brasileiro de Métodos Ágeis,,,,,,Qualis 2017-2020,,,,
WCAMA,2025,Workshop de Computação Aplicada à Gestão do Meio Ambiente e Recursos Naturais,,,,,,Qualis 2017-2020,,,,
WCAS,2025,Workshop on Circuits and Systems Design,,,,,,Qualis 2017-2020,,,,
WCBIE,2025,Workshops do Congresso Brasileiro de Informática na Educação,,,,,,Qualis 2017-2020,,,,
WCCE,2025,IFIP World Conference on Computers in Education,,,,,,Qualis 2017-2020,,,,
WCCI,2025,IEEE World Congress on Computational Intelligence,,,,,,Qualis 2017-2020,,,,
WCGE,2025,Workshop de Computação Aplicada ao Governo Eletrônico,,,,,,Qualis 2017-2020,,,,
WCGO,2025,World Congress on Global Optimization,,,,,,Qualis 2017-2020,,,,
WCISC,2025,Workshop on Computational Intelligence and Smart Cities,,,,,,Qualis 2017-2020,,,,
WCN,2025,Workshop on Cloud Networks,,,,,,Qualis 2017-2020,,,,
WCNC,2025,IEEE Wireless Communications and Networking Conference,,,,,,Qualis 2017-2020,,,,
WCNCW,2025,IEEE Wireless Communications and Networking Conference Workshops,,,,,,Qualis 2017-2020,,,,
WCNPS,2025,Workshop on Communication Networks and Power Systems,,,,,,Qualis 2017-2020,,,,
WCX,2025,SAE World Congress Experience,,,,,,Qualis 2017-2020,,,,
WD,2025,Wireless Days Conference,,,,,,Qualis 2017-2020,,,,
WDES,2025,"Workshop on Distributed Software Development, Software Ecosystems and Systems-of-Systems",,,,,,Qualis 2017-2020,,,,
WEB3D,2025,International Conference on 3D Web Technology,,,,,,Qualis 2017-2020,,,,
Web4All,2025,International Web for All Conference,,,,,,Qualis 2017-2020,,,,
WEBDB,2025,International Workshop on the Web and Databases,,,,,,Qualis 2017-2020,,,,
WEBIST,2025,International Conference on Web Information Systems and Technologies,,,,,,Qualis 2017-2020,,,,
WEBMEDIA,2025,Brazilian Symposium on Multimedia and the Web,,,,,,Qualis 2017-2020,,,,
WEBSCI,2025,ACM Web Science Conference,,,,,,Qualis 2017-2020,,,,
WEI,2025,Workshop sobre Educação em Computação,,,,,,Qualis 2017-2020,,,,
WER,2025,Workshop on Requirements Engineering,,,,,,Qualis 2017-2020,,,,
WESB,2025,Workshop de Engenharia de Software Baseada em Busca,,,,,,Qualis 2017-2020,,,,
WETICE,2025,IEEE International Conference on Enabling Technologies: Infrastructure for Collaborative Enterprises,,,,,,Qualis 2017-2020,,,,
WF-IoT,2025,IEEE World Forum on Internet of Things,,,,,,Qualis 2017-2020,,,,
WFCS,2025,IEEE World Conference on Factory Communication Systems,,,,,,Qualis 2017-2020,,,,
WG,2025,International Workshop on Graph-Theoretic Concepts in Computer Science,,,,,,Qualis 2017-2020,,,,
WGRS,2025,Workshop de Gerência e Operação de Redes e Serviços,,,,,,Qualis 2017-2020,,,,
WHISPERS,2025,Workshop on Hyperspectral Image and Signal Processing: Evolution in Remote Sensing,,,,,,Qualis 2017-2020,,,,
WI-IAT,2025,IEEE/WIC/ACM International Conference on Web Intelligence and Intelligent Agent Technology,,,,,,Qualis 2017-2020,,,,
WICSA,2025,Working IEEE/IFIP Conference on Software Architecture,,,,,,Qualis 2017-2020,,,,
WIE,2025,Workshop de Informática na Escola,,,,,,Qualis 2017-2020,,,,
WIFS,2025,IEEE Workshop on Information Forensics and Security,,,,,,Qualis 2017-2020,,,,
WIM,2025,Workshop de Informática Médica,,,,,,Qualis 2017-2020,,,,
WIMOB,2025,"IEEE International Conference on Wireless and Mobile Computing, Networking and Communications",,,,,,Qualis 2017-2020,,,,
WiOpt,2025,"International Symposium on Modeling and Optimization in Mobile, Ad Hoc, and Wireless Networks",,,,,,Qualis 2017-2020,,,,
WiPSCE,2025,Workshop in Primary and Secondary Computing Education,,,,,,Qualis 2017-2020,,,,
WISDOM,2025,Workshop on Issues of Sentiment Discovery and Opinion Mining,,,,,,Qualis 2017-2020,,,,
WISE,2025,International Conference on Web Information Systems Engineering,,,,,,Qualis 2017-2020,,,,
WiSec,2025,ACM Conference on Security & Privacy in Wireless and Mobile Networks,,,,,,Qualis 2017-2020,,,,
WISTP,2025,International Conference on Information Security Theory and Practice,,,,,,Qualis 2017-2020,,,,
WIT,2025,Women in Information Technology,,,,,,Qualis 2017-2020,,,,
WOCN,2025,International Conference on Wireless and Optical Communications Networks,,,,,,Qualis 2017-2020,,,,
WOLLIC,2025,"International Workshop on Logic, Language, Information and Computation",,,,,,Qualis 2017-2020,,,,
WOMoCoE,2025,"International Workshop on Ontology Modularity, Contextuality, and Evolution",,,,,,Qualis 2017-2020,,,,
WONS,2025,Wireless On-demand Network systems and Services Conference,,,,,,Qualis 2017-2020,,,,
WORKS,2025,Workshop on Workflows in Support of Large-Scale Science,,,,,,Qualis 2017-2020,,,,
WOSP,2025,International Workshop on Mining Scientific Publications,,,,,,Qualis 2017-2020,,,,
WOWMOM,2025,"International Symposium on a World of Wireless, Mobile and Multimedia Networks",,,,,,Qualis 2017-2020,,,,
WPEIF,2025,Workshop de Pesquisa Experimental da Internet do Futuro,,,,,,Qualis 2017-2020,,,,
WPerformance,2025,Workshop em Desempenho de Sistemas Computacionais e de Comunicação,,,,,,Qualis 2017-2020,,,,
WPES,2025,Annual ACM workshop on Privacy in the electronic society,,,,,,Qualis 2017-2020,,,,
WRLA,2025,International Workshop on Rewriting Logic and its Applications,,,,,,Qualis 2017-2020,,,,
WSC,2025,Winter Simulation Conference,,,,,,Qualis 2017-2020,,,,
WSCAD,2025,Simpósio em Sistemas Computacionais de Alto Desempenho,,,,,,Qualis 2017-2020,,,,
WSCDC,2025,Workshop de Segurança Cibernética em Dispositivos Conectados,,,,,,Qualis 2017-2020,,,,
WSCG,2025,International Conference in Central Europe on Computer Graphics and Visualization and Computer Vision,,,,,,Qualis 2017-2020,,,,
WSDM,2025,ACM Conference International Conference on Web Search and Data Mining,,,,,,Qualis 2017-2020,,,,
WSL,2025,Workshop de Software Livre,,,,,,Qualis 2017-2020,,,,
WSOM,2025,"International Workshop on Self-Organizing Maps and Learning Vector Quantization, Clustering and Data Visualization",,,,,,Qualis 2017-2020,,,,
WTF,2025,Workshop de Testes e Tolerância a Falhas,,,,,,Qualis 2017-2020,,,,
WTranS,2025,Workshop de Transparência de Sistema,,,,,,Qualis 2017-2020,,,,
WVC,2025,Workshop de Visão Computacional,,,,,,Qualis 2017-2020,,,,
WWW,2025,International World Wide Web Conferences,,,,,,Qualis 2017-2020,,,,
XP,2025,International Conference on Agile Software Development,,,,,,Qualis 2017-2020,,,,
